t,current_joint_0,current_joint_1,current_joint_2,current_joint_3,current_joint_4,current_joint_5,nominal_err_0,nominal_err_1,nominal_err_2,nominal_err_3,nominal_err_4,nominal_err_5,rpy_err_0,rpy_err_1,rpy_err_2,setpoints_0,setpoints_1,setpoints_2,setpoints_3,setpoints_4,setpoints_5,vehicle_rpy_0,vehicle_rpy_1,vehicle_rpy_2,vehicle_xyz_0,vehicle_xyz_1,vehicle_xyz_2,wrench_sensor_0,wrench_sensor_1,wrench_sensor_2,wrench_sensor_3,wrench_sensor_4,wrench_sensor_5,xyz_err_0,xyz_err_1,xyz_err_2,zeta_0,zeta_1,zeta_2,zeta_3,zeta_4,zeta_5,zeta_6,zeta_7,zeta_8,zeta_9,zeta_10,zeta_11
1770931425.785812,0.502681,0.502680,-0.423682,0.298451,-1.005280,-0.550073,-0.000027,-0.000025,-0.000433,-0.000000,-0.000030,0.000295,0.072593,0.004868,0.004275,-0.153719,0.147122,0.041245,0.016835,0.113647,-0.654459,-0.072593,-0.004868,0.495725,-0.010076,0.006264,2.002801,21.075694,-10.105398,11.296048,0.339359,0.093065,-0.548463,0.010076,-0.006264,-0.002801,0.011742,-0.020325,-0.004341,0.000042,0.004231,0.008871,-0.000027,-0.000025,-0.000432,-0.000000,-0.000030,0.000294
1770931455.885770,-0.518288,0.534045,0.048217,0.769690,-1.193596,0.062508,-0.000074,0.000026,-0.001093,0.000000,-0.000209,0.000324,-0.022118,0.009346,-0.037109,0.047846,-0.072639,0.067876,-0.040251,0.168142,-0.667424,0.022118,-0.009346,0.537109,0.011037,-0.024110,1.999724,22.378503,10.624451,-2.064244,-0.375878,0.899546,0.590924,-0.011037,0.024110,0.000276,0.005703,0.052663,-0.000942,-0.000692,0.007695,-0.074330,-0.000074,0.000026,-0.001092,0.000000,-0.000209,0.000323
1770931514.885797,-0.000023,-0.219926,-0.628738,0.659734,-0.911164,0.125909,0.000023,0.000015,0.000419,-0.000000,0.000102,-0.000245,0.021323,-0.009994,0.000504,-0.084118,0.101207,0.027136,-0.062476,-0.173393,-0.622139,-0.021323,0.009994,0.499496,-0.000406,0.000264,2.001364,5.332186,-11.011184,22.274106,0.367532,-1.051356,-0.591581,0.000406,-0.000264,-0.001364,0.000472,-0.000823,-0.001376,-0.000010,-0.010003,0.000794,0.000023,0.000015,0.000419,-0.000000,0.000102,-0.000245
1770931544.985774,0.219901,-0.424111,-0.141302,-0.455531,-1.398000,0.298468,0.000010,-0.000004,-0.000070,-0.000000,-0.000009,-0.000017,0.068961,0.002572,0.013940,-0.145862,0.142120,0.017973,0.027472,-0.164605,-0.624126,-0.068961,-0.002572,0.486060,-0.012095,0.012509,1.996089,16.813893,12.300931,14.842572,-0.430201,-0.220988,0.689919,0.012095,-0.012509,0.003911,0.009702,-0.033575,0.001573,0.000072,0.000644,0.027963,0.000010,-0.000004,-0.000069,-0.000000,-0.000009,-0.000017
1770931624.185781,-0.628563,0.155738,0.641029,-0.753982,-0.705598,-0.041047,0.000245,0.001342,-0.012711,-0.000000,-0.001261,-0.006077,-0.007018,0.009990,-0.001039,-0.054121,-0.010765,0.072222,-0.046599,0.258946,-0.696077,0.007018,-0.009990,0.501039,0.006226,-0.003835,1.999801,21.458718,-13.572008,4.429018,0.459437,0.459187,-0.738783,-0.006226,0.003835,0.000199,-0.007227,0.012698,0.000182,-0.000021,0.009965,-0.002145,0.000244,0.001340,-0.012698,-0.000000,-0.001260,-0.006071
1770931654.185789,-0.534148,0.612055,0.493893,-0.172788,-0.659702,-0.517965,0.000077,0.000556,-0.006946,0.000000,-0.000032,-0.000398,-0.006820,0.004097,-0.000251,-0.045140,0.031770,0.064285,-0.055721,0.271820,-0.700282,0.006820,-0.004097,0.500251,0.005502,-0.000722,2.003988,19.057843,-15.298217,-4.340593,0.528701,0.932093,-0.860154,-0.005502,0.000722,-0.003988,-0.008970,0.006511,-0.003991,-0.000002,0.004090,-0.000529,0.000077,0.000555,-0.006939,0.000000,-0.000032,-0.000398
1770931731.285767,-0.691135,0.392723,-0.770029,-0.612611,-0.408459,0.439357,-0.000015,-0.000024,0.000339,-0.000000,0.000052,0.000466,0.011430,-0.009984,-0.000351,-0.069340,0.089057,0.035937,-0.066442,-0.136987,-0.631218,-0.011430,0.009984,0.500351,-0.002946,0.000502,2.000062,-0.130458,5.632571,24.569727,-0.199529,-1.366802,0.337764,0.002946,-0.000502,-0.000062,0.004684,-0.003703,-0.000057,0.000007,-0.009966,-0.000815,-0.000015,-0.000024,0.000338,-0.000000,0.000052,0.000466
1770931800.485815,0.235783,0.423609,0.256684,0.408407,-0.486678,0.170219,-0.000163,0.000506,-0.005357,0.000000,-0.000268,0.002569,0.062317,0.009998,0.003769,-0.150352,0.139134,0.061641,-0.023505,0.217466,-0.681142,-0.062317,-0.009998,0.496231,-0.003843,0.007196,1.998754,20.425893,11.370678,9.757899,-0.386823,0.135233,0.625851,0.003843,-0.007196,0.001246,-0.000080,-0.016345,0.000228,0.000075,0.009499,0.008138,-0.000163,0.000505,-0.005351,0.000000,-0.000268,0.002567
1770931830.585778,-0.251336,-0.267029,-0.219850,-0.361283,-1.476544,0.769739,0.000009,-0.000006,-0.000061,-0.000000,-0.000005,-0.000049,0.037894,-0.004848,-0.009290,-0.112044,0.120264,0.036740,-0.057094,0.195643,-0.675652,-0.037894,0.004848,0.509290,0.007365,-0.000734,1.994695,11.558148,18.541578,12.659169,-0.621405,-0.311901,1.020250,-0.007365,0.000734,0.005305,-0.012158,0.008249,0.005558,0.000090,-0.004136,-0.018731,0.000009,-0.000006,-0.000061,-0.000000,-0.000005,-0.000049
1770931909.485783,0.738279,-0.534028,0.156614,-0.172788,-0.471249,0.266897,-0.000005,-0.000042,0.000466,0.000000,0.000010,0.000138,0.070051,-0.009998,-0.003143,-0.132800,0.143729,-0.056778,0.014211,-0.244629,-0.597107,-0.070051,0.009998,0.503143,-0.004815,0.000971,1.999600,3.495832,3.450836,24.973307,-0.123538,-1.257984,0.193883,0.004815,-0.000971,0.000400,0.007488,-0.006355,0.000030,0.000063,-0.009524,-0.006964,-0.000005,-0.000042,0.000466,0.000000,0.000010,0.000138
1770931939.485784,0.565497,0.565473,-0.659542,0.267035,-0.361279,0.251204,-0.000010,0.000013,-0.000192,0.000000,-0.000004,0.000124,0.066213,0.003861,-0.001103,-0.138966,0.133181,-0.016915,0.043134,-0.222353,-0.605078,-0.066213,-0.003861,0.501103,-0.006386,-0.003160,2.004306,7.305077,3.030102,24.391314,-0.092624,-1.085860,0.145173,0.006386,0.003160,-0.004306,0.014206,-0.000303,-0.004386,-0.000008,0.003994,-0.001943,-0.000010,0.000013,-0.000192,0.000000,-0.000004,0.000123
1770932026.285770,-0.219976,-0.236235,0.682941,-0.204204,-0.848161,-0.486748,0.000064,0.000616,-0.007499,-0.000000,-0.000069,-0.000199,0.026545,0.009998,0.001125,-0.112283,0.098167,0.069906,-0.043779,0.265471,-0.698323,-0.026545,-0.009998,0.498875,0.006147,-0.001438,2.000168,20.506880,-12.201490,6.805475,0.438579,0.349609,-0.718830,-0.006147,0.001438,-0.000168,-0.009412,0.008398,0.000149,0.000022,0.009925,0.002512,0.000064,0.000615,-0.007492,-0.000000,-0.000069,-0.000199
1770932056.285818,0.266962,-0.597423,0.728820,-0.251327,-0.942369,-0.518261,0.000074,0.000521,-0.006254,-0.000000,-0.000109,-0.000101,0.070448,-0.007366,0.016967,-0.149772,0.158654,0.036624,-0.063883,0.215478,-0.680799,-0.070448,0.007366,0.483033,0.001366,0.014983,1.994555,19.977820,-10.752515,11.752820,0.371025,0.074510,-0.579345,-0.001366,-0.014983,0.005445,-0.016360,-0.025555,0.003529,-0.000249,-0.009727,0.033298,0.000074,0.000520,-0.006248,-0.000000,-0.000109,-0.000101
1770932087.185796,0.706849,0.376999,0.000098,-0.298451,-1.539373,-0.659809,0.000009,-0.000008,-0.000098,-0.000000,-0.000008,0.000075,0.106959,-0.009987,0.010185,-0.174652,0.184277,-0.041336,-0.041786,0.130564,-0.656413,-0.106959,0.009987,0.489815,-0.005631,0.018822,2.002290,17.627542,-15.209113,-10.611730,0.518606,1.165578,-0.833505,0.005631,-0.018822,-0.002290,-0.007742,-0.038005,-0.006460,-0.000203,-0.012093,0.019168,0.000009,-0.000008,-0.000098,-0.000000,-0.000008,0.000075
1770932135.685806,-0.314141,0.015771,-0.393259,-0.125664,-0.157081,-0.047402,-0.000018,-0.000063,0.000560,0.000000,0.000001,0.000278,0.022361,-0.009995,-0.009615,-0.082103,0.100549,0.023415,-0.062589,-0.133455,-0.632649,-0.022361,0.009995,0.509615,0.006259,-0.011389,2.001096,-5.482899,2.000705,24.872909,-0.075352,-1.541737,0.115250,-0.006259,0.011389,-0.001096,0.000196,0.025982,-0.000512,0.000192,-0.009553,-0.019429,-0.000018,-0.000062,0.000559,0.000000,0.000001,0.000278
1770932165.685828,0.172782,0.408386,-0.251150,0.298451,-0.078541,0.204114,0.000005,0.000021,-0.000177,0.000000,0.000002,0.000089,0.051652,0.004495,0.008663,-0.132596,0.125614,0.047169,-0.020540,-0.088686,-0.638934,-0.051652,-0.004495,0.491337,-0.006847,0.000311,2.002124,5.562804,3.761664,24.537589,-0.127764,-1.172150,0.197928,0.006847,-0.000311,-0.002124,0.011760,-0.006881,-0.002533,0.000078,0.003591,0.017516,0.000005,0.000021,-0.000177,0.000000,0.000002,0.000089
1770932195.785793,-0.235597,-0.298445,0.015924,0.471239,-1.256604,0.738351,-0.000023,-0.000006,-0.000216,0.000000,-0.000033,-0.000077,0.012113,0.009572,-0.011933,-0.088199,0.066896,0.067062,-0.034547,0.117540,-0.657156,-0.012113,-0.009572,0.511933,0.002561,-0.012088,1.996819,18.036772,12.685231,13.658067,-0.410763,-0.142044,0.672738,-0.002561,0.012088,0.003181,0.007400,0.023524,0.003392,-0.000228,0.009850,-0.023723,-0.000023,-0.000006,-0.000216,0.000000,-0.000033,-0.000077
1770932225.885764,-0.785285,0.596233,0.178645,0.722566,-0.407719,-0.776111,-0.000113,0.000669,-0.005858,0.000000,-0.000688,0.006420,-0.031693,0.003464,-0.016746,0.070869,-0.077649,0.070014,-0.062411,0.129131,-0.657998,0.031693,-0.003464,0.516746,0.011466,-0.018018,2.004305,22.644647,-5.877248,10.504871,0.191895,0.168528,-0.319349,-0.011466,0.018018,-0.004305,-0.002146,0.042461,-0.005641,-0.000116,0.002398,-0.033552,-0.000113,0.000669,-0.005852,0.000000,-0.000687,0.006414
1770932255.885811,-0.565518,0.298424,-0.344882,-0.534071,-0.753878,0.503229,0.000031,0.000027,-0.000694,-0.000000,-0.000104,-0.000574,0.010469,0.002537,0.013949,-0.084578,0.079812,0.063655,-0.057172,0.147361,-0.663130,-0.010469,-0.002537,0.486051,-0.000488,0.003332,1.995695,14.692294,8.812039,18.927139,-0.296983,-0.566133,0.477117,0.000488,-0.003332,0.004305,-0.002236,-0.006387,0.004240,0.000071,0.002243,0.027894,0.000031,0.000027,-0.000693,-0.000000,-0.000104,-0.000573
1770932285.985810,-0.392740,0.502560,-0.265960,-0.753982,-0.361157,-0.422881,0.000041,0.000095,-0.001075,-0.000000,-0.000126,-0.001234,0.015890,0.002500,0.003822,-0.091408,0.087056,0.059258,-0.052297,0.162916,-0.666047,-0.015890,-0.002500,0.496178,-0.001119,0.003614,2.001713,10.518081,-8.915255,21.395069,0.293885,-0.820316,-0.486457,0.001119,-0.003614,-0.001713,-0.001476,-0.007387,-0.001825,0.000019,0.002376,0.007676,0.000041,0.000094,-0.001074,-0.000000,-0.000126,-0.001233
1770932323.485817,-0.015774,0.628174,0.017946,-0.235619,-0.628249,-0.062149,0.000066,0.000145,-0.002238,0.000000,-0.000070,-0.000683,0.045128,0.009996,0.008620,-0.134889,0.122045,0.066975,-0.034438,0.226647,-0.684039,-0.045128,-0.009996,0.491380,-0.005815,0.008645,1.999812,23.788968,-3.987826,7.349074,0.135491,0.434511,-0.222320,0.005815,-0.008645,0.000188,0.002096,-0.020697,-0.000767,0.000172,0.009199,0.017656,0.000066,0.000145,-0.002236,0.000000,-0.000070,-0.000682
1770932409.585800,0.769673,-0.047120,-0.329659,-0.753982,-1.130917,-0.015620,0.000017,-0.000004,-0.000208,-0.000000,-0.000056,-0.000088,0.094428,-0.009996,-0.004081,-0.150979,0.160677,-0.073680,0.049055,-0.257902,-0.590756,-0.094428,0.009996,0.504081,-0.006745,0.003953,1.998672,20.128294,6.141287,14.263789,-0.208708,-0.109040,0.332257,0.006745,-0.003953,0.001328,0.007973,-0.013498,0.000135,0.000081,-0.009173,-0.009058,0.000017,-0.000004,-0.000208,-0.000000,-0.000056,-0.000088
1770932439.585803,0.769567,-0.346412,0.619488,-0.581195,-0.376534,0.208738,0.000123,0.000836,-0.006877,0.000000,-0.000457,-0.004535,0.099203,0.004919,0.001519,-0.163993,0.157993,-0.050931,0.067276,-0.233424,-0.600903,-0.099203,-0.004919,0.498481,-0.008893,0.000838,1.998058,16.721508,-0.460326,18.693067,0.012972,-0.479830,-0.008628,0.008893,-0.000838,0.001942,0.014815,-0.010102,0.000871,0.000015,0.004589,0.003506,0.000123,0.000836,-0.006871,0.000000,-0.000457,-0.004530
1770932527.785789,0.251583,0.627102,0.545735,0.691150,-0.642893,-0.226411,-0.000256,0.001216,-0.011664,0.000000,-0.001134,0.006499,0.056627,0.009991,0.002559,-0.144641,0.133890,0.065766,-0.036483,0.240007,-0.688690,-0.056627,-0.009991,0.497441,0.005559,-0.001133,2.000736,22.537161,10.782803,-3.565415,-0.385798,0.944343,0.618180,-0.005559,0.001133,-0.000736,-0.008688,0.007314,-0.000235,0.000051,0.009676,0.005670,-0.000256,0.001215,-0.011652,0.000000,-0.001133,0.006493
1770932557.885790,0.408305,0.533937,0.332440,-0.644026,-0.973527,-0.784949,0.000102,0.000134,-0.002573,-0.000000,-0.000367,-0.000449,0.090552,-0.002550,0.013740,-0.168831,0.172039,0.039448,-0.051479,0.210672,-0.678462,-0.090552,0.002550,0.486260,0.001321,0.011415,1.996769,8.419301,-23.687652,-5.233750,0.788525,0.593713,-1.275295,-0.001321,-0.011415,0.003231,-0.013000,-0.019141,0.001470,-0.000070,-0.005019,0.027110,0.000102,0.000133,-0.002571,-0.000000,-0.000366,-0.000449
1770932587.885802,0.533910,-0.173803,0.637971,-0.235619,-0.392544,0.002695,0.000161,0.001016,-0.009653,0.000000,-0.000155,-0.002695,0.091352,-0.006504,-0.000521,-0.164413,0.171613,-0.014556,-0.046986,0.177480,-0.669785,-0.091352,0.006504,0.500521,0.001848,0.006960,1.992442,19.992012,-1.116610,15.461132,0.028386,-0.170383,-0.062249,-0.001848,-0.006960,0.007558,-0.009961,-0.011067,0.006503,0.000007,-0.006376,-0.001628,0.000160,0.001015,-0.009643,0.000000,-0.000155,-0.002692
1770932620.285819,0.486956,-0.376985,0.000199,0.188496,-1.130969,0.439868,-0.000009,-0.000006,-0.000199,0.000000,-0.000005,-0.000045,0.070644,-0.009993,-0.009047,-0.140843,0.152362,-0.031617,-0.048764,0.112801,-0.655252,-0.070644,0.009993,0.509047,0.004549,-0.002239,2.000171,16.564907,7.630600,18.188690,-0.253525,-0.426578,0.415210,-0.004549,0.002239,-0.000171,-0.005755,0.008331,0.000360,0.000180,-0.008682,-0.018735,-0.000009,-0.000006,-0.000199,0.000000,-0.000005,-0.000044
1770932667.385820,0.219929,0.455490,0.126967,0.047124,-0.879644,-0.251549,-0.000017,0.000041,-0.001303,-0.000000,-0.000002,0.000222,0.063483,0.009996,0.001447,-0.151291,0.139297,0.065295,-0.027901,0.232100,-0.685395,-0.063483,-0.009996,0.498553,-0.000675,-0.004406,2.000127,25.323471,-4.023279,2.040327,0.141728,0.745694,-0.231879,0.000675,0.004406,-0.000127,0.005393,0.007084,0.000269,0.000029,0.009783,0.003518,-0.000017,0.000041,-0.001302,-0.000000,-0.000002,0.000221
1770932731.785791,0.298414,-0.612737,0.425422,-0.706858,-0.675280,-0.219239,0.000038,0.000126,-0.001307,-0.000000,-0.000163,-0.000673,0.067132,-0.009993,-0.003062,-0.135899,0.147054,-0.037184,-0.042116,-0.107940,-0.635985,-0.067132,0.009993,0.503062,-0.000571,-0.000532,2.001149,14.155074,0.544313,20.633910,-0.029167,-0.634140,0.045211,0.000571,0.000532,-0.001149,0.001523,0.000457,-0.001105,0.000061,-0.009550,-0.006774,0.000038,0.000126,-0.001305,-0.000000,-0.000162,-0.000672
1770932761.785804,-0.125665,-0.251403,0.346196,0.235619,-0.078531,-0.628774,0.000001,0.000075,-0.000621,0.000000,-0.000009,0.000456,0.030172,0.004301,-0.012304,-0.106731,0.098795,0.052864,-0.034115,0.032304,-0.646541,-0.030172,-0.004301,0.512304,0.001715,-0.013751,2.002253,4.407150,-1.466050,24.427341,0.049606,-1.220884,-0.083556,-0.001715,0.013751,-0.002253,0.010470,0.025684,-0.001522,-0.000106,0.005037,-0.024442,0.000001,0.000075,-0.000620,0.000000,-0.000009,0.000455
1770932791.885810,0.235631,-0.282697,-0.016182,-0.675442,-0.518429,0.407976,-0.000012,-0.000047,0.000474,-0.000000,0.000067,0.000431,0.060200,-0.007825,0.006740,-0.131245,0.140566,-0.025322,-0.043499,-0.136233,-0.631041,-0.060200,0.007825,0.493260,-0.000653,0.003661,1.998545,5.236416,8.385517,23.341490,-0.291669,-1.096634,0.448878,0.000653,-0.003661,0.001455,-0.002325,-0.007135,0.001008,-0.000105,-0.008613,0.012972,-0.000012,-0.000047,0.000473,-0.000000,0.000066,0.000431
1770932878.785797,0.125658,-0.769679,-0.754761,0.157080,-0.581197,0.502708,0.000005,-0.000011,0.000779,0.000000,0.000002,-0.000053,0.026078,-0.009987,-0.001525,-0.082568,0.098597,-0.028140,-0.045949,-0.368809,-0.530314,-0.026078,0.009987,0.501525,-0.003713,-0.005385,2.000256,-16.473728,-13.000379,15.037436,0.440233,-1.361162,-0.696875,0.003713,0.005385,-0.000256,0.011679,0.005869,0.000014,0.000030,-0.009895,-0.003307,0.000005,-0.000011,0.000778,0.000000,0.000002,-0.000053
1770932931.285785,-0.188524,-0.361301,-0.565826,0.722566,-1.052526,0.125821,0.000028,0.000018,0.000339,0.000000,0.000093,-0.000157,0.010771,0.009998,-0.000082,-0.086028,0.063638,0.065809,-0.031295,-0.292883,-0.575789,-0.010771,-0.009998,0.500082,-0.001309,-0.005658,2.000052,7.319830,-12.696003,20.814879,0.420387,-0.901117,-0.664387,0.001309,0.005658,-0.000052,0.007715,0.008667,-0.000035,-0.000002,0.009989,-0.000056,0.000028,0.000018,0.000339,0.000000,0.000093,-0.000157
1770933025.785809,-0.314288,0.062436,0.302945,-0.675442,-0.643488,-0.358845,0.000129,0.000396,-0.004494,-0.000000,-0.000539,-0.002438,0.024411,0.009992,0.001257,-0.108773,0.094520,0.067381,-0.040535,0.228891,-0.685285,-0.024411,-0.009992,0.498743,0.005312,0.003547,2.000042,17.215368,-12.150249,14.390278,0.407183,-0.200908,-0.666669,-0.005312,-0.003547,-0.000042,-0.012711,-0.001149,0.000057,0.000025,0.009917,0.002755,0.000129,0.000396,-0.004489,-0.000000,-0.000538,-0.002436
1770933117.685846,0.706847,-0.769711,-0.581291,0.267035,-1.288056,0.157074,0.000011,0.000021,0.000097,0.000000,0.000003,0.000006,0.035164,-0.009997,-0.001741,-0.096931,0.111216,-0.032595,-0.043710,-0.295172,-0.574511,-0.035164,0.009997,0.501741,-0.004328,-0.001251,1.999851,-0.323339,-6.188297,24.340449,0.201270,-1.352709,-0.315031,0.004328,0.001251,0.000149,0.008781,-0.001974,0.000167,0.000035,-0.009859,-0.003827,0.000011,0.000021,0.000097,0.000000,0.000003,0.000006
1770933216.085753,-0.329963,-0.236165,0.666458,-0.298451,-0.895204,-0.596619,0.000096,0.000545,-0.006723,-0.000000,-0.000150,-0.000283,0.017389,0.009996,0.000813,-0.100036,0.084151,0.069648,-0.043880,0.263432,-0.697606,-0.017389,-0.009996,0.499187,0.005348,0.001245,2.000124,18.897289,-15.908822,6.123374,0.543111,0.300206,-0.878465,-0.005348,-0.001245,-0.000124,-0.010574,0.002931,0.000033,0.000016,0.009956,0.001797,0.000096,0.000545,-0.006716,-0.000000,-0.000150,-0.000283
1770933270.185785,-0.675438,0.047142,-0.581123,0.188496,-1.366591,-0.345607,-0.000005,-0.000018,-0.000071,0.000000,-0.000002,0.000031,-0.012495,-0.009997,-0.001787,0.039650,0.042646,0.047639,-0.075236,0.128660,-0.658725,0.012495,0.009997,0.501787,0.006045,-0.004251,2.000163,16.806065,-8.860764,17.193577,0.298250,-0.344857,-0.491714,-0.006045,0.004251,-0.000163,-0.006502,0.013251,-0.000393,0.000036,-0.010030,-0.003445,-0.000005,-0.000018,-0.000071,0.000000,-0.000002,0.000031
1770933303.885890,0.722569,0.015704,0.094276,-0.628319,-0.015708,-0.141384,-0.000003,0.000004,-0.000029,-0.000000,-0.000000,0.000013,0.080259,-0.009975,0.022616,-0.150398,0.160770,-0.040607,-0.039730,-0.142924,-0.629468,-0.080259,0.009975,0.477384,-0.011567,0.022437,1.994271,4.047340,-1.959027,24.647286,0.067014,-1.218743,-0.099342,0.011567,-0.022437,0.005729,-0.000128,-0.050732,0.001660,-0.000450,-0.013556,0.044239,-0.000003,0.000004,-0.000029,-0.000000,-0.000000,0.000013
1770933371.485802,0.298358,0.486416,0.711406,0.628319,-0.172737,0.060107,0.000093,0.000531,-0.004547,0.000000,-0.000051,0.002725,0.071000,0.009998,0.003156,-0.157736,0.147169,0.060481,-0.020883,0.216982,-0.680952,-0.071000,-0.009998,0.496844,-0.001732,0.004178,1.998373,18.602514,16.733861,4.766682,-0.559649,0.365373,0.901553,0.001732,-0.004178,0.001627,-0.000921,-0.009080,0.000993,0.000063,0.009516,0.006998,0.000093,0.000531,-0.004543,0.000000,-0.000051,0.002723
1770933420.385810,0.298455,-0.219907,-0.659713,0.502655,-1.507962,-0.377002,-0.000004,-0.000005,-0.000021,-0.000000,-0.000002,0.000011,0.037624,-0.009986,-0.005026,-0.105608,0.121452,0.015070,-0.061845,0.090952,-0.652693,-0.037624,0.009986,0.505026,0.006400,-0.003694,2.001028,10.955208,-13.809486,18.477684,0.462359,-0.636234,-0.738246,-0.006400,0.003694,-0.001028,-0.007610,0.012678,-0.000626,0.000100,-0.009591,-0.010410,-0.000004,-0.000005,-0.000021,-0.000000,-0.000002,0.000011
1770933488.785779,0.706827,-0.266986,-0.566504,0.581195,-0.565639,0.110801,0.000032,-0.000049,0.001017,0.000000,0.000152,-0.000845,0.047009,-0.009993,-0.002153,-0.111198,0.123976,-0.039414,-0.038096,-0.253926,-0.593678,-0.047009,0.009993,0.502153,-0.003101,-0.001668,2.000096,-2.543623,-9.711710,23.838372,0.333303,-1.367707,-0.515690,0.003101,0.001668,-0.000096,0.007035,-0.000059,-0.000029,0.000043,-0.009770,-0.004767,0.000032,-0.000049,0.001016,0.000000,0.000152,-0.000844
1770933518.885742,0.015702,-0.408427,-0.628552,0.219911,-0.973903,-0.423994,0.000006,0.000020,0.000233,-0.000000,0.000009,-0.000121,0.027727,-0.002580,-0.005148,-0.095148,0.098148,0.032483,-0.040433,-0.260311,-0.591341,-0.027727,0.002580,0.505148,-0.000976,-0.008153,1.999450,-2.621533,-2.716112,25.247438,0.102226,-1.477862,-0.168010,0.000976,0.008153,0.000550,0.009589,0.013291,0.000943,0.000027,-0.002291,-0.010352,0.000006,0.000020,0.000233,-0.000000,0.000009,-0.000120
1770933548.885778,0.675459,-0.251324,-0.377331,-0.769690,-0.864032,-0.392895,-0.000017,-0.000003,0.000340,-0.000000,0.000094,0.000196,0.074485,-0.006272,0.008151,-0.136937,0.143919,-0.060612,0.041394,-0.288907,-0.576775,-0.074485,0.006272,0.491849,-0.007427,0.010507,1.998515,13.421928,5.862927,20.284319,-0.202050,-0.660807,0.319147,0.007427,-0.010507,0.001485,0.003157,-0.025554,-0.000400,-0.000102,-0.007460,0.015774,-0.000017,-0.000003,0.000339,-0.000000,0.000094,0.000196
1770933578.885813,0.691150,0.251327,-0.691148,0.612611,-0.691150,-0.047126,-0.000000,0.000000,-0.000002,0.000000,-0.000000,0.000002,0.061851,0.008193,-0.000802,-0.136123,0.125223,0.011697,0.052077,-0.253891,-0.592999,-0.061851,-0.008193,0.500802,-0.006120,-0.000733,2.001956,8.398914,-5.433656,23.749358,0.173956,-1.005929,-0.288616,0.006120,0.000733,-0.001956,0.011412,-0.004451,-0.002327,-0.000013,0.008268,-0.001093,-0.000000,0.000000,-0.000002,0.000000,-0.000000,0.000002
1770933608.985774,0.706734,-0.377662,0.540462,-0.738274,-0.627601,-0.153605,0.000125,0.000671,-0.006391,-0.000000,-0.000718,-0.003475,0.099025,0.005898,0.010585,-0.165126,0.158851,-0.050231,0.067501,-0.238632,-0.598974,-0.099025,-0.005898,0.489415,-0.008092,0.011392,1.994308,18.209323,-5.735263,16.665978,0.198079,-0.297439,-0.320131,0.008092,-0.011392,0.005692,0.003603,-0.028114,0.002900,0.000125,0.003773,0.021627,0.000125,0.000670,-0.006385,-0.000000,-0.000717,-0.003471
